summary_nr,rel_insp_nr,age,sex,nature_of_inj,part_of_body,src_of_injury,event_type,evn_factor,hum_factor,occ_code,degree_of_inj,task_assigned,hazsub,const_op,const_op_cause,fat_cause,fall_distance,fall_ht,injury_line_nr,load_dt
300783917,300783917,45,M,12,11,27,2,4,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300784097,300784097,59,M,21,13,27,5,13,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300785201,300785201,38,M,5,16,42,4,13,4,519,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300785433,300785433,55,M,10,4,15,6,8,1,479,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300785862,300785862,52,M,12,14,24,2,4,10,849,2,1,,0,51,25,,,1,2019-07-22 00:18:41 EDT
300785979,300785979,38,M,12,3,25,5,13,6,869,2,1,,43,14,14,,20,1,2019-07-22 00:18:41 EDT
300786811,300786811,40,M,1,10,26,2,3,9,653,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300786837,300786837,40,M,18,2,21,11,5,10,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300786951,300786951,50,M,2,5,30,1,8,13,507,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300786985,300786985,30,M,12,2,8,5,8,1,567,2,1,,11,5,18,,10,1,2019-07-22 00:18:41 EDT
300787207,300787207,39,M,18,16,5,5,17,1,805,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300787231,300787231,41,M,12,3,42,5,13,17,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300787413,300787413,35,M,6,13,42,5,13,1,567,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300787462,300787462,22,M,5,12,16,14,10,1,889,2,1,,30,30,23,,,1,2019-07-22 00:18:41 EDT
300787512,300787512,35,M,18,5,21,1,2,1,659,2,1,,30,20,26,,,1,2019-07-22 00:18:41 EDT
300787793,300787793,19,F,1,10,26,2,4,17,779,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300787850,300787850,43,M,12,13,24,5,8,4,579,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300787868,300787868,25,M,12,4,26,2,4,4,869,2,1,,23,11,4,,,1,2019-07-22 00:18:41 EDT
300787934,300787934,32,M,21,4,8,5,13,14,595,1,1,,43,43,15,,40,1,2019-07-22 00:18:41 EDT
300787942,300787942,40,M,12,12,5,1,13,10,859,2,1,,46,46,21,,3,1,2019-07-22 00:18:41 EDT
300788007,300788007,20,M,1,10,26,2,4,10,779,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300788205,300788205,25,M,12,15,25,5,18,10,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300788379,300788379,56,M,1,12,24,1,4,1,805,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300788395,300788395,24,M,1,2,27,2,8,9,686,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300788601,300788601,31,M,21,4,29,1,18,1,869,1,1,,46,45,7,,,1,2019-07-22 00:18:41 EDT
300789203,300789203,25,M,12,13,42,5,8,11,869,2,1,,5,30,18,,9,1,2019-07-22 00:18:41 EDT
300789252,300789252,32,M,7,18,21,1,5,14,999,2,2,,70,12,26,,,1,2019-07-22 00:18:41 EDT
300789468,300789468,20,M,1,10,26,2,1,1,889,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300789575,300789575,32,M,12,3,27,5,8,9,596,2,1,,60,9,18,,13,1,2019-07-22 00:18:41 EDT
300789583,300789583,62,M,12,4,25,5,13,10,13,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300790011,300790011,22,M,12,3,8,1,13,11,567,2,1,,20,14,3,,,1,2019-07-22 00:18:41 EDT
300790169,300790169,33,M,12,4,42,5,13,1,567,2,1,,71,14,16,,18,1,2019-07-22 00:18:41 EDT
300790177,300790177,30,M,12,5,30,1,18,14,479,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300790185,300790185,32,M,12,13,27,6,8,10,597,1,1,,59,9,21,,70,1,2019-07-22 00:18:41 EDT
300790300,300790300,34,M,12,19,42,5,13,9,584,2,1,,38,12,16,,18,1,2019-07-22 00:18:41 EDT
300790508,300790508,26,M,7,12,21,2,3,1,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300790680,300790680,27,M,1,10,26,2,2,9,687,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300791068,300791068,22,M,1,16,24,1,4,12,869,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300791134,300791134,28,M,12,2,24,5,6,20,263,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300791373,300791373,54,M,12,4,42,5,13,9,569,2,1,,14,14,15,,8,1,2019-07-22 00:18:41 EDT
300791589,300791589,59,M,21,13,42,5,13,20,595,2,1,,43,43,16,,10,1,2019-07-22 00:18:41 EDT
300791696,300791696,36,M,6,13,25,5,18,10,573,2,1,,0,20,14,,5,1,2019-07-22 00:18:41 EDT
300791761,300791761,22,M,21,9,2,1,5,1,804,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300792363,300792363,36,M,12,2,25,5,13,6,869,2,1,,43,23,14,,8,1,2019-07-22 00:18:41 EDT
300792413,300792413,63,M,6,13,30,5,13,14,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300792744,300792744,27,M,12,2,8,5,13,20,569,2,1,,20,30,18,,11,1,2019-07-22 00:18:41 EDT
300792892,300792892,57,M,1,12,21,6,3,9,554,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300792900,300792900,43,M,12,16,6,1,5,6,643,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300793163,300793163,36,M,12,2,39,1,6,1,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300793353,300793353,41,M,12,14,41,1,15,14,585,2,1,,26,52,30,,,1,2019-07-22 00:18:41 EDT
300793387,300793387,40,M,12,2,42,5,8,7,486,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300793593,300793593,51,M,10,11,15,13,8,6,575,2,1,,50,24,10,,,1,2019-07-22 00:18:41 EDT
300793700,300793700,43,M,12,16,24,1,6,6,849,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300793965,300793965,33,M,12,16,25,5,13,10,573,2,1,,38,20,14,,4,1,2019-07-22 00:18:41 EDT
300794104,300794104,56,M,12,2,24,2,4,1,543,2,1,,24,7,5,,,1,2019-07-22 00:18:41 EDT
300794344,300794344,42,M,10,2,15,13,13,1,579,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300794419,300794419,47,M,12,4,42,5,13,20,579,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300794534,300794534,40,M,7,10,21,6,3,9,569,2,1,,30,30,30,,,1,2019-07-22 00:18:41 EDT
300801776,300801776,30,M,7,10,26,2,1,13,864,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300805082,300805082,39,M,5,4,41,10,15,9,223,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300805108,300805108,23,M,7,12,27,2,13,1,686,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300805124,300805124,32,M,20,3,8,5,13,1,595,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300805165,300805165,18,M,12,13,42,4,13,1,464,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300805199,300805199,61,M,11,8,15,1,13,1,889,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300805215,300805215,24,M,12,17,27,5,8,1,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300805256,300805256,43,M,9,14,7,1,6,1,804,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300805264,300805264,24,M,10,2,15,13,18,1,869,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300805272,300805272,72,M,7,9,21,1,5,20,889,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300805298,300805298,22,M,3,19,29,1,18,14,869,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300805330,300805330,45,M,7,12,26,2,4,9,747,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300805348,300805355,46,M,21,4,42,5,13,9,216,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300805371,300805371,34,M,12,3,5,5,13,9,595,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300805587,300805587,38,M,5,9,15,14,18,14,889,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300806239,300806239,41,M,5,1,6,1,11,4,417,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300806239,300806239,36,M,5,1,6,1,11,4,417,2,2,,0,0,0,,,2,2019-07-22 00:18:41 EDT
300806411,300806411,39,M,12,16,5,4,13,1,486,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300807492,300807492,65,F,12,16,5,5,13,8,256,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300807773,300807773,50,M,1,10,26,2,1,11,769,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300823960,300823960,44,M,21,31,43,14,18,2,889,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300827052,300827052,57,M,12,3,43,4,13,5,387,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300833019,300833019,41,M,12,4,25,5,13,14,567,2,1,,14,14,14,,10,1,2019-07-22 00:18:41 EDT
300833035,300833035,52,F,1,10,26,2,1,9,796,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300833076,300833076,37,M,3,11,42,5,13,1,999,2,1,,30,30,18,,11,1,2019-07-22 00:18:41 EDT
300833183,300833183,45,M,1,10,30,2,6,4,999,2,1,,0,0,0,,,1,2017-03-20 01:00:11 EDT
300833332,300833332,21,M,12,16,30,2,18,10,873,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300833621,300833621,39,M,3,19,26,2,13,4,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300833696,300833696,30,M,2,5,12,2,18,11,869,2,1,,11,11,27,,,1,2019-07-22 00:18:41 EDT
300833795,300833795,26,M,12,19,8,5,13,20,869,2,1,,14,14,18,,18,1,2019-07-22 00:18:41 EDT
300833829,300833829,33,F,1,12,26,2,4,9,734,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300833977,300833977,27,M,1,11,26,2,8,11,856,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300834462,300834462,36,M,7,11,26,6,4,14,856,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300834488,300834488,25,M,12,11,26,2,1,18,869,2,1,,46,46,6,,,1,2019-07-22 00:18:41 EDT
300838935,300838935,34,M,3,3,8,5,13,14,796,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300842762,300842762,54,M,9,11,1,2,13,9,508,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300843646,300843646,19,M,20,3,30,4,8,11,999,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300844172,300844172,33,M,12,16,5,5,17,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300853272,300853272,26,M,12,24,26,14,2,11,709,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300853355,300853355,48,F,5,16,17,14,8,1,436,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300856341,300856341,22,M,3,19,42,5,17,4,563,3,1,,12,12,16,,20,2,2019-07-22 00:18:41 EDT
300856341,300856341,28,M,12,18,42,5,17,4,563,2,1,,12,12,16,,20,1,2019-07-22 00:18:41 EDT
300856424,300856424,43,M,12,19,42,5,18,9,365,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300856432,300856432,39,M,1,10,26,2,4,9,717,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300856465,300856465,30,M,18,1,26,1,5,10,727,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300856473,300856473,38,M,5,11,23,10,18,11,719,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300856648,300856648,55,M,1,10,26,4,3,14,549,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300856655,300856655,19,M,12,13,22,1,5,18,864,2,1,,24,24,26,,,1,2019-07-22 00:18:41 EDT
300856739,300856739,45,M,12,14,27,1,6,11,883,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300856804,300856804,44,F,21,2,26,2,4,8,769,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300856861,300856861,26,M,1,10,42,2,1,4,864,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300856986,300856986,41,M,12,11,25,5,13,1,59,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300857091,300857091,48,M,5,2,15,6,18,20,577,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300857182,300857182,61,M,6,13,24,5,13,6,549,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300857216,300857216,30,M,12,19,42,5,6,14,558,2,1,,0,66,14,,11,1,2019-07-22 00:18:41 EDT
300857232,300857232,43,M,12,13,27,5,8,11,268,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300858057,300858057,40,M,1,11,27,1,8,8,856,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300858495,300858495,58,M,12,14,7,4,18,14,549,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300858909,300858909,55,M,1,10,26,2,1,13,777,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300859030,300859030,21,M,12,9,24,1,6,4,755,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300859055,300859055,32,M,1,11,24,2,1,8,417,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300859170,300859170,44,M,1,10,26,6,3,13,757,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300859188,300859188,30,M,12,19,25,5,18,14,519,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300859295,300859295,45,M,12,11,43,1,5,17,783,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300859451,300859451,69,M,21,1,28,14,6,9,426,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300859535,300859535,39,M,5,4,16,8,7,11,783,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300859675,300859675,34,M,12,3,42,5,13,4,567,2,1,,14,14,16,,6,1,2019-07-22 00:18:41 EDT
300859709,300859709,46,M,12,16,27,1,4,4,453,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300860095,300860095,23,M,12,11,25,5,18,8,573,2,1,,30,20,14,,4,1,2019-07-22 00:18:41 EDT
300860160,300860160,41,M,18,2,24,1,5,8,849,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300860244,300860244,41,M,21,5,27,2,4,4,803,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300860616,300860616,19,M,12,16,27,2,1,14,859,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300860871,300860871,54,M,3,5,42,5,13,10,479,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300860897,300860897,22,M,1,11,27,1,8,1,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300861127,300861127,44,M,1,10,26,2,1,4,717,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300861176,300861176,42,M,12,3,25,5,18,1,567,2,1,,14,43,14,,5,1,2019-07-22 00:18:41 EDT
300861184,300861184,40,M,12,11,7,5,8,11,888,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300861481,300861481,29,F,12,11,27,2,8,1,785,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300861523,300861523,45,M,1,10,26,2,1,4,549,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300861747,300861747,39,M,12,3,8,2,6,17,584,2,1,,28,20,3,,,1,2019-07-22 00:18:41 EDT
300861770,300861770,22,M,1,10,27,14,4,6,856,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300861788,300861788,20,M,12,16,27,2,1,11,856,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300861887,300861887,52,M,12,16,24,2,2,8,883,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300861929,300861929,44,M,21,19,27,2,6,4,873,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300862117,300862117,46,M,7,19,30,1,13,1,869,2,1,,19,9,26,,,1,2019-07-22 00:18:41 EDT
300862448,300862448,21,M,18,20,21,1,5,14,567,2,1,,30,20,26,,,1,2019-07-22 00:18:41 EDT
300862471,300862471,33,M,12,17,8,5,13,11,567,2,1,,30,20,18,,12,1,2019-07-22 00:18:41 EDT
300862489,300862489,35,M,12,11,25,5,13,15,579,2,1,,15,15,14,,10,1,2019-07-22 00:18:41 EDT
300862562,300862562,30,M,3,1,27,1,5,10,588,2,1,,39,39,26,,,1,2019-07-22 00:18:41 EDT
300862786,300862786,45,M,3,4,25,5,13,1,999,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300862794,300862794,46,M,3,11,27,1,4,8,725,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300862802,300862802,52,M,6,13,25,5,13,4,585,2,1,,25,25,14,,17,1,2019-07-22 00:18:41 EDT
300862836,300862836,57,M,7,10,26,7,8,4,658,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300863024,300863024,42,M,12,11,25,5,13,4,527,2,1,,25,25,14,,25,1,2019-07-22 00:18:41 EDT
300863222,300863222,41,M,15,4,23,10,17,14,417,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300863305,300863305,26,M,1,10,26,2,4,17,755,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300863388,300863388,48,M,12,13,24,1,6,4,503,2,1,,0,51,26,,,1,2019-07-22 00:18:41 EDT
300863610,300863610,29,M,12,16,42,5,13,8,599,2,1,,19,12,18,,11,1,2019-07-22 00:18:41 EDT
300863636,300863636,32,M,12,3,43,5,13,1,579,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300863693,300863693,29,M,3,13,14,1,5,14,584,2,1,,12,12,26,,,1,2019-07-22 00:18:41 EDT
300863701,300863701,40,M,12,17,8,5,13,8,595,2,1,,43,43,15,,11,1,2019-07-22 00:18:41 EDT
300863719,300863719,41,M,12,14,30,1,8,17,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300863859,300863859,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300864030,300864030,22,M,1,10,26,6,13,8,657,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300864071,300864071,30,M,12,11,8,5,13,4,567,2,1,,30,20,18,,18,1,2019-07-22 00:18:41 EDT
300864097,300864097,33,M,1,10,26,2,3,13,444,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300864162,300864162,30,M,7,16,21,6,13,9,865,3,1,,19,4,30,,,1,2019-07-22 00:18:41 EDT
300864360,300864360,34,M,1,10,26,6,8,4,658,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300864808,300864808,21,M,21,5,27,2,8,8,889,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300874112,300874112,25,M,12,17,43,5,18,14,999,2,1,,5,5,15,,110,1,2019-07-22 00:18:41 EDT
300889151,300889151,45,M,12,16,7,1,4,1,53,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300889383,300889383,44,M,18,11,5,1,13,1,277,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300889391,300889391,38,M,21,5,2,12,18,20,869,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300891017,300891017,48,M,12,18,25,5,8,10,307,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300892312,300892312,37,M,12,18,43,1,6,1,869,2,1,,18,18,26,,,1,2019-07-22 00:18:41 EDT
300894441,300894441,25,M,7,16,26,1,6,14,598,2,1,,50,50,26,,,1,2019-07-22 00:18:41 EDT
300895000,300895000,37,M,12,13,32,5,17,1,35,1,1,,50,50,16,,42,1,2019-07-22 00:18:41 EDT
300956141,300956141,50,M,6,13,28,1,6,11,843,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300956869,300956869,34,M,3,5,5,1,8,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300963626,300963626,26,M,21,4,8,1,6,17,999,1,1,,12,12,16,,12,1,2019-07-22 00:18:41 EDT
300964566,300964566,23,M,12,13,43,1,6,10,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
300968625,300968625,51,M,5,4,16,14,7,20,999,1,1,1340,0,0,0,,,1,2019-07-22 00:18:41 EDT
300968625,300968625,52,M,5,19,16,14,7,20,999,2,1,1340,0,0,0,,,2,2019-07-22 00:18:41 EDT
300968625,300968625,39,M,5,19,16,14,7,20,999,2,1,1340,0,0,0,,,3,2019-07-22 00:18:41 EDT
300969664,300969664,36,M,21,19,43,5,1,14,999,1,1,,0,9,18,,90,1,2019-07-22 00:18:41 EDT
301008231,301008231,32,M,12,20,36,2,4,1,804,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301017976,301017976,52,M,12,5,29,5,18,1,804,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301021713,301021713,27,M,21,13,8,5,13,14,999,1,2,,0,20,20,,13,1,2019-07-22 00:18:41 EDT
301088787,301088787,45,M,2,5,41,6,18,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301120564,301120564,41,M,6,13,8,5,13,9,599,2,1,,43,43,15,,26,1,2019-07-22 00:18:41 EDT
301121117,301121117,34,M,1,10,26,2,4,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301122412,301122412,30,M,12,12,30,2,8,1,889,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301127080,301127080,29,M,1,10,26,2,3,1,999,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301127254,301127254,45,M,5,20,35,14,10,14,699,2,1,D150,0,0,0,,,1,2019-07-22 00:18:41 EDT
301131280,301131280,51,M,12,5,8,5,8,1,514,2,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301132080,301132080,34,M,21,19,29,6,13,1,427,2,1,8880,0,0,0,,,1,2019-07-22 00:18:41 EDT
301162053,301162053,55,M,12,5,12,5,13,4,588,2,2,,0,20,20,,20,1,2019-07-22 00:18:41 EDT
301162988,301162988,27,F,3,22,26,2,1,1,753,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301171807,301171807,51,M,10,5,15,13,18,11,577,1,1,,54,54,8,,,1,2019-07-22 00:18:41 EDT
301215547,301215547,38,M,6,13,25,5,13,17,999,2,1,,5,5,14,,30,1,2019-07-22 00:18:41 EDT
301274106,301274106,50,M,12,14,5,5,18,20,567,2,1,,0,20,20,,9,1,2019-07-22 00:18:41 EDT
301275194,301275194,45,F,7,13,26,2,4,20,653,2,1,,0,71,30,,,1,2019-07-22 00:18:41 EDT
301275236,301275236,55,M,6,13,42,5,13,9,549,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301275491,301275491,50,M,7,19,30,1,17,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301277356,301277356,46,M,20,19,42,4,18,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301277471,301277471,0,,0,0,0,0,0,0,999,0,0,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301278487,301278487,40,M,20,3,25,5,13,1,999,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301278826,301278826,26,M,7,12,43,1,3,4,786,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301284113,301284113,33,M,5,11,5,2,11,1,856,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301299871,301299871,37,M,3,2,30,2,2,9,999,1,1,,0,16,30,,,1,2019-07-22 00:18:41 EDT
301305306,301305306,66,M,21,5,33,1,18,1,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301307575,301307575,72,M,6,13,24,1,6,4,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301307740,301307740,22,M,1,2,26,2,2,17,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301308821,301308821,28,M,21,5,43,12,18,14,999,1,1,,54,30,30,,,1,2019-07-22 00:18:41 EDT
301309589,301309589,57,M,6,4,27,2,8,18,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301310975,301310975,60,M,21,13,42,5,18,11,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301327722,301327722,36,M,21,16,26,1,18,1,805,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301328175,301328175,44,M,3,12,26,2,1,17,779,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301330932,301330932,22,M,1,10,27,2,1,14,259,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301333548,301333548,47,M,12,2,43,5,18,20,865,2,1,,0,24,15,,18,1,2019-07-22 00:18:41 EDT
301375820,301375820,19,M,10,12,15,13,8,18,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301468179,301468179,47,M,7,1,5,1,6,14,999,1,1,,0,18,22,,4,1,2019-07-22 00:18:41 EDT
301515532,301515532,20,M,10,4,15,12,13,1,567,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301515813,301515813,35,M,12,4,27,1,8,6,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301516670,301516670,38,M,2,5,27,2,8,11,999,1,2,,0,32,4,,,1,2019-07-22 00:18:41 EDT
301517926,301517926,44,M,12,4,42,5,18,20,575,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301534012,301534012,17,M,1,10,26,2,3,9,999,3,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301534806,301534806,52,M,9,13,26,2,4,13,519,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301535258,301535258,17,M,21,5,30,2,1,1,999,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301744520,301744520,31,M,12,2,30,1,18,1,999,1,1,,0,34,6,,,1,2019-07-22 00:18:41 EDT
301764916,301764916,26,M,10,19,15,13,18,1,213,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301834974,301834974,21,M,6,13,25,5,13,1,549,1,1,,53,50,14,,20,1,2019-07-22 00:18:41 EDT
301835104,301835104,40,M,2,5,12,2,18,17,859,1,1,,52,52,27,,,1,2019-07-22 00:18:41 EDT
301911590,301911590,38,F,21,5,43,1,8,9,999,1,1,,45,46,4,,,1,2019-07-22 00:18:41 EDT
301917456,301917456,42,F,7,19,30,2,8,10,999,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301953105,301953105,63,M,22,28,43,12,18,14,999,1,2,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301986162,301986162,33,M,10,4,5,13,18,1,577,1,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
301993481,101466969,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302014469,302014469,21,F,21,9,27,5,8,1,484,2,1,,0,0,0,,,1,2019-07-22 00:18:41 EDT
302014469,302014469,25,F,21,15,27,5,8,1,484,3,1,,0,0,0,,,2,2019-07-22 00:18:41 EDT
